Room Type,Guests,Price,Rating,Check-in Date,Report Date,HWV Property,Competitor
Queen Room with Two Queen Beds - Non-Smoking,3,216,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,201,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,231,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,2,171,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,2,201,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,3,186,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,3,216,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,4,201,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,4,231,8.1,2025-01-31,01-02-2025,HH,Quality Inn
King Room - Accessible/Non-Smoking,2,154,8.1,2025-01-31,01-02-2025,HH,Quality Inn
King Room - Accessible/Non-Smoking,2,181,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,179,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,211,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,194,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,226,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,209,8.1,2025-01-31,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,241,8.1,2025-01-31,01-02-2025,HH,Quality Inn
King Room - Non-Smoking,2,219,8.1,2025-02-01,01-02-2025,HH,Quality Inn
King Room - Non-Smoking,2,186,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,203,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,239,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,218,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,254,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,233,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,269,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,2,203,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,2,239,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,3,218,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,3,254,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,4,233,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Accessible/Non-Smoking,4,269,8.1,2025-02-01,01-02-2025,HH,Quality Inn
King Room - Accessible/Non-Smoking,2,186,8.1,2025-02-01,01-02-2025,HH,Quality Inn
King Room - Accessible/Non-Smoking,2,219,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,212,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,2,249,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,227,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,3,264,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,242,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Queen Room with Two Queen Beds - Non-Smoking,4,279,8.1,2025-02-01,01-02-2025,HH,Quality Inn
Double Room - Disability Access,2,120,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Queen Room,2,120,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,120,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Quadruple Room,2,125,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Quadruple Room,3,130,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Quadruple Room,4,135,7.3,2025-01-03,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,150,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Quadruple Room,2,155,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Quadruple Room,3,160,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Quadruple Room,4,165,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Queen Room,2,150,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,150,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,158,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,163,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,168,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,170,7.3,2025-01-04,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,65,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,85,7.3,2025-01-05,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,65,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,85,7.3,2025-01-06,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-07,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,65,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-08,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,65,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-09,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,125,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Queen Room,2,125,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,125,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Quadruple Room,2,130,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Quadruple Room,3,135,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Quadruple Room,4,140,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,133,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,138,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,143,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,145,7.3,2025-01-10,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,140,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Queen Room,2,140,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,140,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Quadruple Room,2,145,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Quadruple Room,3,150,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Quadruple Room,4,155,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,148,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,153,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,158,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,160,7.3,2025-01-11,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-12,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-13,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-14,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-15,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-16,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,125,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Queen Room,2,125,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,125,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Quadruple Room,2,130,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Quadruple Room,3,135,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Quadruple Room,4,140,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,133,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,138,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,143,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,145,7.3,2025-01-17,01-02-2025,SWI,Motel 6
Queen Room,2,125,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,125,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Quadruple Room,2,130,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Quadruple Room,3,135,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Quadruple Room,4,140,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,133,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,138,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,143,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,145,7.3,2025-01-18,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,65,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Queen Room,2,65,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,65,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Quadruple Room,2,70,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Quadruple Room,3,75,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Quadruple Room,4,80,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,73,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,78,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,83,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,85,7.3,2025-01-19,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-20,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-21,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-22,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-23,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,110,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Queen Room,2,110,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Quadruple Room,2,115,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Quadruple Room,3,120,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Quadruple Room,4,125,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,110,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,118,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,123,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,128,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,130,7.3,2025-01-24,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,120,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Queen Room,2,120,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,120,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Quadruple Room,2,125,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Quadruple Room,3,130,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Quadruple Room,4,135,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,128,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,133,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,138,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,140,7.3,2025-01-25,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-26,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Double Room - Disability Access - Roll In Shower,2,60,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,4,78,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Queen Suite - Non-Smoking,2,80,7.3,2025-01-27,01-02-2025,SWI,Motel 6
Double Room - Disability Access,2,60,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Queen Room,2,60,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Quadruple Room,2,65,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Quadruple Room,3,70,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Quadruple Room,4,75,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,2,68,7.3,2025-01-28,01-02-2025,SWI,Motel 6
Deluxe Quadruple Room,3,73,7.3,2025-01-28,01-02-2025,SWI,Motel 6
